Loại vàng,Giá mua,Giá bán,Thời gian cập nhật
SJC,72400.0,73600.0,2023-11-30 23:59:59
SJC,72400.0,73600.0,2023-12-01 23:59:59
SJC,72700.0,73900.0,2023-12-02 23:59:59
SJC,73200.0,74300.0,2023-12-04 23:59:59
SJC,73200.0,74300.0,2023-12-05 23:59:59
SJC,73200.0,74300.0,2023-12-06 23:59:59
SJC,73200.0,74300.0,2023-12-07 23:59:59
SJC,73200.0,74200.0,2023-12-08 23:59:59
SJC,73000.0,74100.0,2023-12-09 23:59:59
SJC,72800.0,73800.0,2023-12-11 23:59:59
SJC,72500.0,73500.0,2023-12-12 23:59:59
SJC,72700.0,73700.0,2023-12-13 23:59:59
SJC,73300.0,74300.0,2023-12-14 23:59:59
SJC,73500.0,74500.0,2023-12-15 23:59:59
SJC,73400.0,74400.0,2023-12-16 23:59:59
SJC,73400.0,74400.0,2023-12-18 23:59:59
SJC,74000.0,74900.0,2023-12-19 23:59:59
SJC,74600.0,75500.0,2023-12-20 23:59:59
SJC,74900.0,75800.0,2023-12-21 23:59:59
SJC,75750.0,76950.0,2023-12-22 23:59:59
SJC,75750.0,76950.0,2023-12-23 23:59:59
SJC,77500.0,78500.0,2023-12-25 23:59:59
SJC,77400.0,79200.0,2023-12-26 23:59:59
SJC,77800.0,79600.0,2023-12-27 23:59:59
SJC,74500.0,77500.0,2023-12-28 23:59:59
SJC,72500.0,76000.0,2023-12-29 23:59:59
SJC,70000.0,73900.0,2023-12-30 23:59:59
SJC,72500.0,75500.0,2024-01-02 23:59:59
SJC,73000.0,76000.0,2024-01-03 23:59:59
SJC,72500.0,75200.0,2024-01-04 23:59:59
SJC,72500.0,75200.0,2024-01-05 23:59:59
SJC,72500.0,75200.0,2024-01-06 23:59:59
SJC,71500.0,74200.0,2024-01-08 23:59:59
SJC,72000.0,74700.0,2024-01-09 23:59:59
SJC,72100.0,74750.0,2024-01-10 23:59:59
SJC,73200.0,75300.0,2024-01-11 23:59:59
SJC,73700.0,76000.0,2024-01-12 23:59:59
SJC,74500.0,77500.0,2024-01-13 23:59:59
SJC,74300.0,76500.0,2024-01-15 23:59:59
SJC,74500.0,76700.0,2024-01-16 23:59:59
SJC,73900.0,76300.0,2024-01-17 23:59:59
SJC,74000.0,76300.0,2024-01-18 23:59:59
SJC,74300.0,76900.0,2024-01-19 23:59:59
SJC,74300.0,76900.0,2024-01-20 23:59:59
SJC,73500.0,76000.0,2024-01-22 23:59:59
SJC,74000.0,76500.0,2024-01-23 23:59:59
SJC,74200.0,76700.0,2024-01-24 23:59:59
SJC,74000.0,76500.0,2024-01-25 23:59:59
SJC,74400.0,76800.0,2024-01-26 23:59:59
SJC,74400.0,76800.0,2024-01-27 23:59:59
SJC,74400.0,76800.0,2024-01-29 23:59:59
SJC,74900.0,77400.0,2024-01-30 23:59:59
SJC,75400.0,77900.0,2024-01-31 23:59:59
SJC,76200.0,78400.0,2024-02-01 23:59:59
SJC,76400.0,78700.0,2024-02-02 23:59:59
SJC,75900.0,78300.0,2024-02-03 23:59:59
SJC,76200.0,78400.0,2024-02-05 23:59:59
SJC,76500.0,78700.0,2024-02-06 23:59:59
SJC,76700.0,78900.0,2024-02-07 23:59:59
SJC,76050.0,78000.0,2024-02-15 23:59:59
SJC,76600.0,78800.0,2024-02-16 23:59:59
SJC,76600.0,78800.0,2024-02-17 23:59:59
SJC,75800.0,78400.0,2024-02-18 23:59:59
SJC,75000.0,77950.0,2024-02-19 23:59:59
SJC,76000.0,78200.0,2024-02-20 23:59:59
SJC,75800.0,78000.0,2024-02-21 23:59:59
SJC,76500.0,78700.0,2024-02-22 23:59:59
SJC,76500.0,78700.0,2024-02-23 23:59:59
SJC,76500.0,78700.0,2024-02-24 23:59:59
SJC,76600.0,78800.0,2024-02-26 23:59:59
SJC,77000.0,78950.0,2024-02-27 23:59:59
SJC,77400.0,79300.0,2024-02-28 23:59:59
SJC,77600.0,79500.0,2024-02-29 23:59:59
SJC,77900.0,79800.0,2024-03-01 23:59:59
SJC,78600.0,81000.0,2024-03-02 23:59:59
SJC,78800.0,80700.0,2024-03-04 23:59:59
SJC,78800.0,80800.0,2024-03-05 23:59:59
SJC,79000.0,81000.0,2024-03-06 23:59:59
SJC,79800.0,81800.0,2024-03-07 23:59:59
SJC,79900.0,81900.0,2024-03-08 23:59:59
SJC,79800.0,82200.0,2024-03-09 23:59:59
SJC,80200.0,82200.0,2024-03-11 23:59:59
SJC,80100.0,82400.0,2024-03-12 23:59:59
SJC,78000.0,80500.0,2024-03-13 23:59:59
SJC,79500.0,81500.0,2024-03-14 23:59:59
SJC,79900.0,81900.0,2024-03-15 23:59:59
SJC,79700.0,81700.0,2024-03-16 23:59:59
SJC,79400.0,81400.0,2024-03-18 23:59:59
SJC,79500.0,81500.0,2024-03-19 23:59:59
SJC,79500.0,81500.0,2024-03-20 23:59:59
SJC,78600.0,80650.0,2024-03-21 23:59:59
SJC,77600.0,79700.0,2024-03-22 23:59:59
SJC,78000.0,80300.0,2024-03-23 23:59:59
SJC,77800.0,79800.0,2024-03-25 23:59:59
SJC,78000.0,80100.0,2024-03-26 23:59:59
SJC,78800.0,80900.0,2024-03-27 23:59:59
SJC,79100.0,81100.0,2024-03-28 23:59:59
SJC,78800.0,80800.0,2024-03-29 23:59:59
SJC,78200.0,80600.0,2024-03-30 23:59:59
SJC,78300.0,80800.0,2024-04-01 23:59:59
SJC,79100.0,81200.0,2024-04-02 23:59:59
SJC,78900.0,80900.0,2024-04-03 23:59:59
SJC,79000.0,81100.0,2024-04-04 23:59:59
SJC,79300.0,81400.0,2024-04-05 23:59:59
SJC,79500.0,81900.0,2024-04-06 23:59:59
SJC,80300.0,82300.0,2024-04-08 23:59:59
SJC,81900.0,84700.0,2024-04-09 23:59:59
SJC,82300.0,84400.0,2024-04-10 23:59:59
SJC,82500.0,84500.0,2024-04-12 23:59:59
SJC,80600.0,83100.0,2024-04-13 23:59:59
SJC,81800.0,84100.0,2024-04-15 23:59:59
SJC,81700.0,83700.0,2024-04-16 23:59:59
SJC,82100.0,84100.0,2024-04-17 23:59:59
SJC,81800.0,83800.0,2024-04-19 23:59:59
SJC,81800.0,83800.0,2024-04-20 23:59:59
SJC,80700.0,83200.0,2024-04-22 23:59:59
SJC,79800.0,82300.0,2024-04-23 23:59:59
SJC,82300.0,84300.0,2024-04-24 23:59:59
SJC,82300.0,84300.0,2024-04-25 23:59:59
SJC,83000.0,85200.0,2024-04-26 23:59:59
SJC,83000.0,85200.0,2024-04-27 23:59:59
SJC,82900.0,85100.0,2024-05-02 23:59:59
SJC,83500.0,85800.0,2024-05-03 23:59:59
SJC,83500.0,85900.0,2024-05-04 23:59:59
SJC,84300.0,86500.0,2024-05-06 23:59:59
SJC,85100.0,87400.0,2024-05-07 23:59:59
SJC,85100.0,87400.0,2024-05-08 23:59:59
SJC,86800.0,89100.0,2024-05-09 23:59:59
SJC,89900.0,92200.0,2024-05-10 23:59:59
SJC,88800.0,91300.0,2024-05-11 23:59:59
SJC,87500.0,90000.0,2024-05-13 23:59:59
SJC,86000.0,89000.0,2024-05-14 23:59:59
SJC,87700.0,90100.0,2024-05-15 23:59:59
SJC,87500.0,90000.0,2024-05-16 23:59:59
SJC,87500.0,89900.0,2024-05-17 23:59:59
SJC,87700.0,90200.0,2024-05-18 23:59:59
SJC,88700.0,90700.0,2024-05-20 23:59:59
SJC,88400.0,90400.0,2024-05-21 23:59:59
SJC,88900.0,90500.0,2024-05-22 23:59:59
SJC,87700.0,89700.0,2024-05-23 23:59:59
SJC,87500.0,89400.0,2024-05-24 23:59:59
SJC,87500.0,89400.0,2024-05-25 23:59:59
SJC,87700.0,89500.0,2024-05-27 23:59:59
SJC,88300.0,90100.0,2024-05-28 23:59:59
SJC,88600.0,90200.0,2024-05-29 23:59:59
SJC,86000.0,88400.0,2024-05-30 23:59:59
SJC,83050.0,85950.0,2024-05-31 23:59:59
SJC,80950.0,83000.0,2024-06-01 23:59:59
SJC,77980.0,79980.0,2024-06-03 23:59:59
SJC,77480.0,78980.0,2024-06-04 23:59:59
SJC,76480.0,77980.0,2024-06-05 23:59:59
SJC,74980.0,76980.0,2024-06-06 23:59:59
SJC,74980.0,76980.0,2024-06-07 23:59:59
SJC,74980.0,76980.0,2024-06-08 23:59:59
SJC,74980.0,76980.0,2024-06-10 23:59:59
SJC,74980.0,76980.0,2024-06-11 23:59:59
SJC,74980.0,76980.0,2024-06-12 23:59:59
SJC,74980.0,76980.0,2024-06-13 23:59:59
SJC,74980.0,76980.0,2024-06-14 23:59:59
SJC,74980.0,76980.0,2024-06-15 23:59:59
SJC,74980.0,76980.0,2024-06-17 23:59:59
SJC,74980.0,76980.0,2024-06-18 23:59:59
SJC,74980.0,76980.0,2024-06-19 23:59:59
SJC,74980.0,76980.0,2024-06-20 23:59:59
SJC,74980.0,76980.0,2024-06-21 23:59:59
SJC,74980.0,76980.0,2024-06-22 23:59:59
SJC,74980.0,76980.0,2024-06-24 23:59:59
SJC,74980.0,76980.0,2024-06-25 23:59:59
SJC,74980.0,76980.0,2024-06-26 23:59:59
SJC,74980.0,76980.0,2024-06-27 23:59:59
SJC,74980.0,76980.0,2024-06-28 23:59:59
SJC,74980.0,76980.0,2024-06-29 23:59:59
SJC,74980.0,76980.0,2024-07-01 23:59:59
SJC,74980.0,76980.0,2024-07-02 23:59:59
SJC,74980.0,76980.0,2024-07-03 23:59:59
SJC,74980.0,76980.0,2024-07-04 23:59:59
SJC,74980.0,76980.0,2024-07-05 23:59:59
SJC,74980.0,76980.0,2024-07-06 23:59:59
SJC,74980.0,76980.0,2024-07-08 23:59:59
SJC,74980.0,76980.0,2024-07-09 23:59:59
SJC,74980.0,76980.0,2024-07-10 23:59:59
SJC,74980.0,76980.0,2024-07-11 23:59:59
SJC,75480.0,76980.0,2024-07-12 23:59:59
SJC,75480.0,76980.0,2024-07-13 23:59:59
SJC,75480.0,76980.0,2024-07-15 23:59:59
SJC,75480.0,76980.0,2024-07-16 23:59:59
SJC,75980.0,76980.0,2024-07-17 23:59:59
SJC,78500.0,80000.0,2024-07-18 23:59:59
SJC,78500.0,80000.0,2024-07-19 23:59:59
SJC,78500.0,80000.0,2024-07-20 23:59:59
SJC,78500.0,80000.0,2024-07-22 23:59:59
SJC,77500.0,79500.0,2024-07-23 23:59:59
SJC,77500.0,79500.0,2024-07-24 23:59:59
SJC,77500.0,79500.0,2024-07-25 23:59:59
SJC,77500.0,79500.0,2024-07-26 23:59:59
SJC,77500.0,79500.0,2024-07-27 23:59:59
SJC,77500.0,79500.0,2024-07-29 23:59:59
SJC,77000.0,79000.0,2024-07-30 23:59:59
SJC,77000.0,79000.0,2024-07-31 23:59:59
SJC,77800.0,79800.0,2024-08-01 23:59:59
SJC,78300.0,79800.0,2024-08-02 23:59:59
SJC,78300.0,79800.0,2024-08-03 23:59:59
SJC,78300.0,79800.0,2024-08-05 23:59:59
SJC,77000.0,79000.0,2024-08-06 23:59:59
SJC,77000.0,79000.0,2024-08-07 23:59:59
SJC,76500.0,78500.0,2024-08-08 23:59:59
SJC,76500.0,78500.0,2024-08-09 23:59:59
SJC,76500.0,78500.0,2024-08-10 23:59:59
SJC,76500.0,78500.0,2024-08-12 23:59:59
SJC,78000.0,80000.0,2024-08-13 23:59:59
SJC,78000.0,80000.0,2024-08-14 23:59:59
SJC,78000.0,80000.0,2024-08-15 23:59:59
SJC,78000.0,80000.0,2024-08-16 23:59:59
SJC,78000.0,80000.0,2024-08-17 23:59:59
SJC,78000.0,80000.0,2024-08-19 23:59:59
SJC,79000.0,81000.0,2024-08-20 23:59:59
SJC,79000.0,81000.0,2024-08-21 23:59:59
SJC,79000.0,81000.0,2024-08-22 23:59:59
SJC,79000.0,81000.0,2024-08-23 23:59:59
SJC,79000.0,81000.0,2024-08-24 23:59:59
SJC,79000.0,81000.0,2024-08-26 23:59:59
SJC,79000.0,81000.0,2024-08-27 23:59:59
SJC,79000.0,81000.0,2024-08-28 23:59:59
SJC,79000.0,81000.0,2024-08-29 23:59:59
SJC,79000.0,81000.0,2024-08-30 23:59:59
SJC,79000.0,81000.0,2024-08-31 23:59:59
SJC,79000.0,81000.0,2024-09-04 23:59:59
SJC,78500.0,80500.0,2024-09-05 23:59:59
SJC,78500.0,80500.0,2024-09-06 23:59:59
SJC,78500.0,80500.0,2024-09-07 23:59:59
SJC,78500.0,80500.0,2024-09-09 23:59:59
SJC,78500.0,80500.0,2024-09-10 23:59:59
SJC,78500.0,80500.0,2024-09-11 23:59:59
SJC,78500.0,80500.0,2024-09-12 23:59:59
SJC,78500.0,80500.0,2024-09-13 23:59:59
SJC,78500.0,80500.0,2024-09-14 23:59:59
SJC,78500.0,80500.0,2024-09-16 23:59:59
SJC,80000.0,82000.0,2024-09-17 23:59:59
SJC,80000.0,82000.0,2024-09-18 23:59:59
SJC,79800.0,81800.0,2024-09-19 23:59:59
SJC,80000.0,82000.0,2024-09-20 23:59:59
SJC,80000.0,82000.0,2024-09-21 23:59:59
SJC,80000.0,82000.0,2024-09-23 23:59:59
SJC,81500.0,83500.0,2024-09-24 23:59:59
SJC,81500.0,83500.0,2024-09-25 23:59:59
SJC,81500.0,83500.0,2024-09-26 23:59:59
SJC,81500.0,83500.0,2024-09-27 23:59:59
SJC,81500.0,83500.0,2024-09-28 23:59:59
SJC,81500.0,83500.0,2024-09-30 23:59:59
SJC,82000.0,84000.0,2024-10-01 23:59:59
SJC,82000.0,84000.0,2024-10-02 23:59:59
SJC,82000.0,84000.0,2024-10-03 23:59:59
SJC,82000.0,84000.0,2024-10-04 23:59:59
SJC,82000.0,84000.0,2024-10-05 23:59:59
SJC,82000.0,84000.0,2024-10-07 23:59:59
SJC,83000.0,85000.0,2024-10-08 23:59:59
SJC,83000.0,85000.0,2024-10-09 23:59:59
SJC,82500.0,84500.0,2024-10-10 23:59:59
SJC,82500.0,84500.0,2024-10-11 23:59:59
SJC,82500.0,84500.0,2024-10-12 23:59:59
SJC,83000.0,85000.0,2024-10-14 23:59:59
SJC,83000.0,85000.0,2024-10-15 23:59:59
SJC,84000.0,86000.0,2024-10-16 23:59:59
SJC,84000.0,86000.0,2024-10-17 23:59:59
SJC,84000.0,86000.0,2024-10-18 23:59:59
SJC,84000.0,86000.0,2024-10-19 23:59:59
SJC,86000.0,88000.0,2024-10-21 23:59:59
SJC,87000.0,89000.0,2024-10-22 23:59:59
SJC,87000.0,89000.0,2024-10-23 23:59:59
SJC,87000.0,89000.0,2024-10-24 23:59:59
SJC,87000.0,89000.0,2024-10-25 23:59:59
SJC,87000.0,89000.0,2024-10-26 23:59:59
SJC,87000.0,89000.0,2024-10-28 23:59:59
SJC,87000.0,89000.0,2024-10-29 23:59:59
SJC,88000.0,90000.0,2024-10-30 23:59:59
SJC,88000.0,90000.0,2024-10-31 23:59:59
SJC,87500.0,89500.0,2024-11-01 23:59:59
SJC,87500.0,89500.0,2024-11-02 23:59:59
SJC,87000.0,89000.0,2024-11-04 23:59:59
SJC,87000.0,89000.0,2024-11-05 23:59:59
SJC,87000.0,89000.0,2024-11-06 23:59:59
SJC,81000.0,85500.0,2024-11-07 23:59:59
SJC,82000.0,86000.0,2024-11-08 23:59:59
SJC,82000.0,85800.0,2024-11-09 23:59:59
SJC,81900.0,85400.0,2024-11-11 23:59:59
SJC,80500.0,84000.0,2024-11-12 23:59:59
SJC,80500.0,84000.0,2024-11-13 23:59:59
SJC,80000.0,83500.0,2024-11-14 23:59:59
SJC,80000.0,83500.0,2024-11-15 23:59:59
SJC,80000.0,83500.0,2024-11-16 23:59:59
SJC,81000.0,84000.0,2024-11-18 23:59:59
SJC,82000.0,85000.0,2024-11-19 23:59:59
SJC,82700.0,85700.0,2024-11-20 23:59:59
SJC,83700.0,86200.0,2024-11-21 23:59:59
SJC,85000.0,87000.0,2024-11-22 23:59:59
SJC,85000.0,87000.0,2024-11-23 23:59:59
SJC,84600.0,86600.0,2024-11-25 23:59:59
SJC,82800.0,85300.0,2024-11-26 23:59:59
SJC,83000.0,85500.0,2024-11-27 23:59:59
SJC,82900.0,85400.0,2024-11-28 23:59:59
SJC,83300.0,85800.0,2024-11-29 23:59:59
SJC,83300.0,85800.0,2024-11-30 23:59:59
SJC,82800.0,85300.0,2024-12-02 23:59:59
SJC,83000.0,85500.0,2024-12-03 23:59:59
SJC,83000.0,85500.0,2024-12-04 23:59:59
SJC,83000.0,85500.0,2024-12-05 23:59:59
SJC,82700.0,85200.0,2024-12-06 23:59:59
SJC,82700.0,85200.0,2024-12-07 23:59:59
SJC,82700.0,85200.0,2024-12-09 23:59:59
SJC,83600.0,85600.0,2024-12-10 23:59:59
SJC,84600.0,87100.0,2024-12-11 23:59:59
SJC,84600.0,87100.0,2024-12-12 23:59:59
SJC,83800.0,86300.0,2024-12-13 23:59:59
SJC,83800.0,86300.0,2024-12-14 23:59:59
SJC,82600.0,85100.0,2024-12-16 23:59:59
SJC,82600.0,85100.0,2024-12-17 23:59:59
SJC,83100.0,85100.0,2024-12-18 23:59:59
SJC,82100.0,84100.0,2024-12-19 23:59:59
SJC,81800.0,83800.0,2024-12-20 23:59:59
SJC,82400.0,84400.0,2024-12-21 23:59:59
SJC,82500.0,84500.0,2024-12-23 23:59:59
SJC,82300.0,84300.0,2024-12-24 23:59:59
SJC,82300.0,84300.0,2024-12-25 23:59:59
SJC,82500.0,84500.0,2024-12-26 23:59:59
SJC,82700.0,84700.0,2024-12-27 23:59:59
SJC,82700.0,84700.0,2024-12-28 23:59:59
SJC,82500.0,84500.0,2024-12-30 23:59:59
SJC,82200.0,84200.0,2024-12-31 23:59:59
SJC,83500.0,85000.0,2025-01-02 23:59:59
SJC,84000.0,85500.0,2025-01-03 23:59:59
SJC,84000.0,85500.0,2025-01-04 23:59:59
SJC,83500.0,85000.0,2025-01-06 23:59:59
SJC,83500.0,85300.0,2025-01-07 23:59:59
SJC,84000.0,85500.0,2025-01-08 23:59:59
SJC,84500.0,86000.0,2025-01-09 23:59:59
SJC,84700.0,86200.0,2025-01-10 23:59:59
SJC,84800.0,86800.0,2025-01-11 23:59:59
SJC,84800.0,86800.0,2025-01-13 23:59:59
SJC,84400.0,86400.0,2025-01-14 23:59:59
SJC,84600.0,86600.0,2025-01-15 23:59:59
SJC,85000.0,87000.0,2025-01-16 23:59:59
SJC,85300.0,87300.0,2025-01-17 23:59:59
SJC,84900.0,86900.0,2025-01-18 23:59:59
SJC,84900.0,86900.0,2025-01-20 23:59:59
SJC,85500.0,87500.0,2025-01-21 23:59:59
SJC,86200.0,88200.0,2025-01-22 23:59:59
SJC,86400.0,88400.0,2025-01-23 23:59:59
SJC,86800.0,88800.0,2025-01-24 23:59:59
SJC,86800.0,88800.0,2025-02-01 23:59:59
SJC,87800.0,89800.0,2025-02-03 23:59:59
SJC,87600.0,90100.0,2025-02-04 23:59:59
SJC,88000.0,91000.0,2025-02-05 23:59:59
SJC,86400.0,89600.0,2025-02-06 23:59:59
SJC,86800.0,90300.0,2025-02-07 23:59:59
SJC,86800.0,90300.0,2025-02-08 23:59:59
SJC,88300.0,91300.0,2025-02-10 23:59:59
SJC,88000.0,90500.0,2025-02-11 23:59:59
SJC,86700.0,90200.0,2025-02-12 23:59:59
SJC,87700.0,90700.0,2025-02-13 23:59:59
SJC,88300.0,91300.0,2025-02-14 23:59:59
SJC,87300.0,90300.0,2025-02-15 23:59:59
SJC,87600.0,90600.0,2025-02-17 23:59:59
SJC,88600.0,91100.0,2025-02-18 23:59:59
SJC,89600.0,91900.0,2025-02-19 23:59:59
SJC,90000.0,92300.0,2025-02-20 23:59:59
SJC,89400.0,91700.0,2025-02-21 23:59:59
SJC,89400.0,91700.0,2025-02-22 23:59:59
SJC,89700.0,92000.0,2025-02-24 23:59:59
SJC,89700.0,92000.0,2025-02-25 23:59:59
SJC,89000.0,91300.0,2025-02-26 23:59:59
SJC,88900.0,91200.0,2025-02-27 23:59:59
SJC,88500.0,90500.0,2025-02-28 23:59:59
SJC,88500.0,90500.0,2025-03-01 23:59:59
SJC,89000.0,91000.0,2025-03-03 23:59:59
SJC,90700.0,92700.0,2025-03-04 23:59:59
SJC,90700.0,92700.0,2025-03-05 23:59:59
SJC,90700.0,92700.0,2025-03-06 23:59:59
SJC,91100.0,93100.0,2025-03-07 23:59:59
SJC,90900.0,92900.0,2025-03-08 23:59:59
SJC,90900.0,92900.0,2025-03-10 23:59:59
SJC,91000.0,93000.0,2025-03-11 23:59:59
SJC,91800.0,93500.0,2025-03-12 23:59:59
SJC,92900.0,94400.0,2025-03-13 23:59:59
SJC,94300.0,95800.0,2025-03-14 23:59:59
SJC,94300.0,95800.0,2025-03-15 23:59:59
SJC,94800.0,96100.0,2025-03-17 23:59:59
SJC,96700.0,98200.0,2025-03-18 23:59:59
SJC,98000.0,99500.0,2025-03-19 23:59:59
SJC,97800.0,99800.0,2025-03-20 23:59:59
SJC,94700.0,97700.0,2025-03-21 23:59:59
SJC,94400.0,97400.0,2025-03-22 23:59:59
SJC,95100.0,97600.0,2025-03-24 23:59:59
SJC,95900.0,97900.0,2025-03-25 23:59:59
SJC,96700.0,98400.0,2025-03-26 23:59:59
SJC,97400.0,98900.0,2025-03-27 23:59:59
SJC,98200.0,100200.0,2025-03-28 23:59:59
SJC,98400.0,100700.0,2025-03-29 23:59:59
SJC,99500.0,101800.0,2025-03-31 23:59:59
SJC,99400.0,102100.0,2025-04-01 23:59:59
SJC,99100.0,101800.0,2025-04-02 23:59:59
SJC,99500.0,102200.0,2025-04-03 23:59:59
SJC,98800.0,101300.0,2025-04-04 23:59:59
SJC,97100.0,100100.0,2025-04-05 23:59:59
SJC,97700.0,100200.0,2025-04-08 23:59:59
SJC,99700.0,101900.0,2025-04-09 23:59:59
SJC,100600.0,103600.0,2025-04-10 23:59:59
SJC,102200.0,105200.0,2025-04-11 23:59:59
SJC,103000.0,106500.0,2025-04-12 23:59:59
SJC,105000.0,107500.0,2025-04-14 23:59:59
SJC,105500.0,108000.0,2025-04-15 23:59:59
SJC,113000.0,115500.0,2025-04-16 23:59:59
SJC,115500.0,118000.0,2025-04-17 23:59:59
SJC,117000.0,120000.0,2025-04-18 23:59:59
SJC,112000.0,114000.0,2025-04-19 23:59:59
SJC,116000.0,118000.0,2025-04-21 23:59:59
SJC,122000.0,124000.0,2025-04-22 23:59:59
SJC,116500.0,119500.0,2025-04-23 23:59:59
SJC,118500.0,121500.0,2025-04-24 23:59:59
SJC,118500.0,120500.0,2025-04-25 23:59:59
SJC,119000.0,121000.0,2025-04-26 23:59:59
SJC,117500.0,119500.0,2025-04-28 23:59:59
SJC,119300.0,121300.0,2025-04-29 23:59:59
SJC,119300.0,121300.0,2025-05-01 23:59:59
SJC,118500.0,121300.0,2025-05-02 23:59:59
SJC,118500.0,121300.0,2025-05-03 23:59:59
SJC,117800.0,119800.0,2025-05-05 23:59:59
SJC,120200.0,122200.0,2025-05-06 23:59:59
SJC,120200.0,122200.0,2025-05-07 23:59:59
SJC,118500.0,120500.0,2025-05-08 23:59:59
SJC,119500.0,121500.0,2025-05-09 23:59:59
SJC,120000.0,122000.0,2025-05-10 23:59:59
SJC,117200.0,119200.0,2025-05-12 23:59:59
SJC,118500.0,120500.0,2025-05-13 23:59:59
SJC,118000.0,120000.0,2025-05-14 23:59:59
SJC,115500.0,118200.0,2025-05-15 23:59:59
SJC,115700.0,118700.0,2025-05-16 23:59:59
SJC,115500.0,118500.0,2025-05-17 23:59:59
SJC,116800.0,119300.0,2025-05-19 23:59:59
SJC,116800.0,119300.0,2025-05-20 23:59:59
SJC,118500.0,121000.0,2025-05-21 23:59:59
SJC,118500.0,120500.0,2025-05-22 23:59:59
SJC,118500.0,120500.0,2025-05-23 23:59:59
SJC,119000.0,121000.0,2025-05-24 23:59:59
SJC,116500.0,119000.0,2025-05-26 23:59:59
SJC,115800.0,118300.0,2025-05-27 23:59:59
SJC,116200.0,118700.0,2025-05-28 23:59:59
SJC,115500.0,118000.0,2025-05-29 23:59:59
SJC,116000.0,118500.0,2025-05-30 23:59:59
SJC,115700.0,118200.0,2025-05-31 23:59:59
SJC,115800.0,117800.0,2025-06-02 23:59:59
SJC,114900.0,117200.0,2025-06-03 23:59:59
SJC,114900.0,117200.0,2025-06-04 23:59:59
SJC,115400.0,117700.0,2025-06-05 23:59:59
SJC,116000.0,118000.0,2025-06-06 23:59:59
SJC,114900.0,117200.0,2025-06-07 23:59:59
SJC,115700.0,117700.0,2025-06-09 23:59:59
SJC,116500.0,118500.0,2025-06-10 23:59:59
SJC,116800.0,118800.0,2025-06-11 23:59:59
SJC,117000.0,119000.0,2025-06-12 23:59:59
SJC,117500.0,120000.0,2025-06-13 23:59:59
SJC,117800.0,120300.0,2025-06-14 23:59:59
SJC,117600.0,119600.0,2025-06-16 23:59:59
SJC,117600.0,119600.0,2025-06-17 23:59:59
SJC,117600.0,119600.0,2025-06-18 23:59:59
SJC,117400.0,119400.0,2025-06-19 23:59:59
SJC,117400.0,119400.0,2025-06-20 23:59:59
SJC,117700.0,119700.0,2025-06-21 23:59:59
SJC,117700.0,119700.0,2025-06-23 23:59:59
SJC,117500.0,119500.0,2025-06-24 23:59:59
SJC,117500.0,119500.0,2025-06-25 23:59:59
SJC,118000.0,120000.0,2025-06-26 23:59:59
SJC,117700.0,119700.0,2025-06-27 23:59:59
SJC,117200.0,119200.0,2025-06-28 23:59:59
SJC,117500.0,119500.0,2025-06-30 23:59:59
SJC,118700.0,120700.0,2025-07-01 23:59:59
SJC,118700.0,120700.0,2025-07-02 23:59:59
SJC,119300.0,121300.0,2025-07-03 23:59:59
SJC,118900.0,120900.0,2025-07-04 23:59:59
SJC,118900.0,120900.0,2025-07-05 23:59:59
SJC,118500.0,120500.0,2025-07-07 23:59:59
SJC,119000.0,121000.0,2025-07-08 23:59:59
SJC,118600.0,120600.0,2025-07-09 23:59:59
SJC,118800.0,120800.0,2025-07-10 23:59:59
SJC,119000.0,121000.0,2025-07-11 23:59:59
SJC,119500.0,121500.0,2025-07-12 23:59:59
SJC,119500.0,121500.0,2025-07-14 23:59:59
SJC,119100.0,121100.0,2025-07-15 23:59:59
SJC,118600.0,120600.0,2025-07-16 23:59:59
SJC,118600.0,120600.0,2025-07-17 23:59:59
SJC,119500.0,121000.0,2025-07-18 23:59:59
SJC,119500.0,121000.0,2025-07-19 23:59:59
SJC,120000.0,121500.0,2025-07-21 23:59:59
SJC,120000.0,122000.0,2025-07-22 23:59:59
SJC,120700.0,122700.0,2025-07-23 23:59:59
SJC,119700.0,121700.0,2025-07-24 23:59:59
SJC,119700.0,121700.0,2025-07-25 23:59:59
SJC,119600.0,121100.0,2025-07-26 23:59:59
SJC,119600.0,121100.0,2025-07-28 23:59:59
SJC,119700.0,121200.0,2025-07-29 23:59:59
SJC,120000.0,121500.0,2025-07-30 23:59:59
SJC,119900.0,121400.0,2025-07-31 23:59:59
SJC,119900.0,121400.0,2025-08-01 23:59:59
SJC,121500.0,123500.0,2025-08-02 23:59:59
SJC,121700.0,123300.0,2025-08-04 23:59:59
SJC,122200.0,123800.0,2025-08-05 23:59:59
SJC,122400.0,123800.0,2025-08-06 23:59:59
SJC,122400.0,123800.0,2025-08-07 23:59:59
SJC,123200.0,124000.0,2025-08-08 23:59:59
SJC,123200.0,124400.0,2025-08-09 23:59:59
SJC,122700.0,123900.0,2025-08-11 23:59:59
SJC,122700.0,123900.0,2025-08-12 23:59:59
SJC,123000.0,124200.0,2025-08-13 23:59:59
SJC,123700.0,124700.0,2025-08-14 23:59:59
SJC,123500.0,124500.0,2025-08-15 23:59:59
SJC,123500.0,124500.0,2025-08-16 23:59:59
SJC,124000.0,125000.0,2025-08-18 23:59:59
SJC,124000.0,125000.0,2025-08-19 23:59:59
